Date,Close
2017-12-18,548.650024
2017-12-19,553.650024
2017-12-20,554.500000
2017-12-21,548.950012
2017-12-22,553.599976
2017-12-26,555.000000
2017-12-27,554.599976
2017-12-28,546.849976
2017-12-29,563.950012
2018-01-01,565.500000
2018-01-02,559.500000
2018-01-03,560.450012
2018-01-04,559.900024
2018-01-05,563.250000
2018-01-08,565.450012
2018-01-09,565.299988
2018-01-10,562.799988
2018-01-11,558.750000
2018-01-12,555.099976
2018-01-15,560.549988
2018-01-16,563.200012
2018-01-17,585.200012
2018-01-18,584.799988
2018-01-19,590.250000
2018-01-22,611.549988
2018-01-23,620.099976
2018-01-24,607.950012
2018-01-25,616.099976
2018-01-29,605.549988
2018-01-30,593.750000
2018-01-31,593.599976
2018-02-01,592.799988
2018-02-02,564.900024
2018-02-05,566.250000
2018-02-06,563.700012
2018-02-07,559.349976
2018-02-08,568.450012
2018-02-09,557.549988
2018-02-12,564.200012
2018-02-14,543.900024
2018-02-15,543.700012
2018-02-16,537.849976
2018-02-19,540.549988
2018-02-20,531.700012
2018-02-21,535.799988
2018-02-22,530.250000
2018-02-23,536.650024
2018-02-26,552.299988
2018-02-27,538.400024
2018-02-28,528.750000
2018-03-01,525.750000
2018-03-05,524.549988
2018-03-06,517.349976
2018-03-07,512.650024
2018-03-08,520.549988
2018-03-09,505.350006
2018-03-12,519.200012
2018-03-13,531.500000
2018-03-14,536.150024
2018-03-15,529.650024
2018-03-16,522.599976
2018-03-19,519.450012
2018-03-20,521.099976
